date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:39:38	5420/5420	---M--	200	added ('OK')	text/css	etag:%2257015df-152c-5564a94f16659%22	http://dmcpa.com.hk/css/theme-color.css	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/css/theme-color.css	(from http://dmcpa.com.hk/)
01:39:38	218/218	---M--	200	added ('OK')	text/css	etag:%2257015da-da-5564a94e9ec3d%22	http://dmcpa.com.hk/css/custom.css	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/css/custom.css	(from http://dmcpa.com.hk/)
01:39:38	33152/33152	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:39:36%20GMT	http://dmcpa.com.hk/index.php?l=tc	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/indexf434.html	(from http://dmcpa.com.hk/)
01:39:39	32601/32601	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:39:36%20GMT	http://dmcpa.com.hk/index.php?l=sc	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/indexae10.html	(from http://dmcpa.com.hk/)
01:39:39	34055/34055	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:39:37%20GMT	http://dmcpa.com.hk/index.php?l=en	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/indexd8cc.html	(from http://dmcpa.com.hk/)
01:39:40	26162/26162	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:39:37%20GMT	http://dmcpa.com.hk/about.php	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/about.html	(from http://dmcpa.com.hk/)
01:39:40	32547/32547	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:39:38%20GMT	http://dmcpa.com.hk/service.php?s=hkcompanysetup	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/service76a8.html	(from http://dmcpa.com.hk/)
01:39:40	26446/26446	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:39:38%20GMT	http://dmcpa.com.hk/service.php?s=audit	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/servicef878.html	(from http://dmcpa.com.hk/)
01:39:41	26647/26647	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:39:38%20GMT	http://dmcpa.com.hk/service.php?s=accounting	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/service63b3.html	(from http://dmcpa.com.hk/)
01:39:41	26703/26703	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:39:38%20GMT	http://dmcpa.com.hk/service.php?s=overseascompanysetup	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/service2d24.html	(from http://dmcpa.com.hk/)
01:39:41	26668/26668	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:39:39%20GMT	http://dmcpa.com.hk/service.php?s=companysecretary	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/servicebcdf.html	(from http://dmcpa.com.hk/)
01:39:41	26138/26138	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:39:39%20GMT	http://dmcpa.com.hk/service.php?s=addressregistration	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/servicead8f.html	(from http://dmcpa.com.hk/)
01:39:42	26937/26937	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:39:39%20GMT	http://dmcpa.com.hk/service.php?s=taxation	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/serviceeb4f.html	(from http://dmcpa.com.hk/)
01:39:42	27238/27238	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:39:40%20GMT	http://dmcpa.com.hk/service.php?s=trademarkregistration	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/service50be.html	(from http://dmcpa.com.hk/)
01:39:42	26465/26465	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:39:40%20GMT	http://dmcpa.com.hk/service.php?s=certifiedtruecopy	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/service7fc6.html	(from http://dmcpa.com.hk/)
01:39:42	26934/26934	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:39:40%20GMT	http://dmcpa.com.hk/linkage.php	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/linkage.html	(from http://dmcpa.com.hk/)
01:39:43	19580/19580	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:39:40%20GMT	http://dmcpa.com.hk/contact.php	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/contact.html	(from http://dmcpa.com.hk/)
01:39:44	25087/25087	---M--	200	added ('OK')	image/jpeg	etag:%2257018f6-61ff-55662305bdba7%22	http://dmcpa.com.hk/img/logo-m.jpg	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/img/logo-m.jpg	(from http://dmcpa.com.hk/)
01:39:45	24780/24780	---M--	200	added ('OK')	image/jpeg	etag:%2257015f4-60cc-5564a95443de7%22	http://dmcpa.com.hk/img/logo.jpg	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/img/logo.jpg	(from http://dmcpa.com.hk/)
01:39:45	14021/14021	---M--	200	added ('OK')	image/jpeg	etag:%2257015ed-36c5-5564a9526ce90%22	http://dmcpa.com.hk/img/1.jpg	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/img/1.jpg	(from http://dmcpa.com.hk/)
01:39:45	15862/15862	---M--	200	added ('OK')	image/jpeg	etag:%2257015ee-3df6-5564a95275f18%22	http://dmcpa.com.hk/img/2.jpg	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/img/2.jpg	(from http://dmcpa.com.hk/)
01:39:46	19922/19922	---M--	200	added ('OK')	image/jpeg	etag:%2257015f0-4dd2-5564a952de31b%22	http://dmcpa.com.hk/img/3.jpg	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/img/3.jpg	(from http://dmcpa.com.hk/)
01:39:47	22770/22770	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:39:44%20GMT	http://dmcpa.com.hk/news.php?id=4	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/newsdcfd.html	(from http://dmcpa.com.hk/)
01:39:47	21842/21842	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:39:45%20GMT	http://dmcpa.com.hk/news.php?id=2	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/news0b30.html	(from http://dmcpa.com.hk/)
01:39:47	26195/26195	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:39:45%20GMT	http://dmcpa.com.hk/about.php?page=about	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/about171c.html	(from http://dmcpa.com.hk/)
01:39:47	31182/31182	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:39:45%20GMT	http://dmcpa.com.hk/page.php?page=termsOfUse	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/page6631.html	(from http://dmcpa.com.hk/)
01:39:48	31992/31992	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:39:45%20GMT	http://dmcpa.com.hk/page.php?page=privacy	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/page8a5f.html	(from http://dmcpa.com.hk/)
01:39:48	25341/25341	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:39:46%20GMT	http://dmcpa.com.hk/page.php?page=disclaimer	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/page89fb.html	(from http://dmcpa.com.hk/)
01:39:49	17805/17805	---M--	200	added ('OK')	image/jpeg	etag:%2257015ef-458d-5564a952dc7c3%22	http://dmcpa.com.hk/img/4.jpg	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/img/4.jpg	(from http://dmcpa.com.hk/)
01:39:55	37045/37045	---M--	200	added ('OK')	application/javascript	etag:%2257015f7-90b5-5564a95535160%22	http://dmcpa.com.hk/js/bootstrap.min.js	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/js/bootstrap.min.js	(from http://dmcpa.com.hk/)
01:39:56	4322/4322	---M--	200	added ('OK')	application/javascript	etag:%2257015fc-10e2-5564a9564687c%22	http://dmcpa.com.hk/js/jquery.sticky.min.js	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/js/jquery.sticky.min.js	(from http://dmcpa.com.hk/)
01:40:02	86659/86659	---M--	200	added ('OK')	application/javascript	etag:%2257015f9-15283-5564a955b581d%22	http://dmcpa.com.hk/js/jquery-3.2.1.min.js	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/js/jquery-3.2.1.min.js	(from http://dmcpa.com.hk/)
01:40:04	42766/42766	---M--	200	added ('OK')	application/javascript	etag:%225701600-a70e-5564a956c4440%22	http://dmcpa.com.hk/js/owl.carousel.min.js	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/js/owl.carousel.min.js	(from http://dmcpa.com.hk/)
01:40:05	8833/8833	---M--	200	added ('OK')	application/javascript	etag:%2257015fe-2281-5564a9567bc11%22	http://dmcpa.com.hk/js/jquery.waypoints.min.js	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/js/jquery.waypoints.min.js	(from http://dmcpa.com.hk/)
01:40:06	20216/20216	---M--	200	added ('OK')	application/javascript	etag:%2257015fb-4ef8-5564a95620330%22	http://dmcpa.com.hk/js/jquery.magnific-popup.min.js	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/js/jquery.magnific-popup.min.js	(from http://dmcpa.com.hk/)
01:40:06	1068/1068	---M--	200	added ('OK')	application/javascript	etag:%2257015fa-42c-5564a955ddca9%22	http://dmcpa.com.hk/js/jquery.counterup.min.js	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/js/jquery.counterup.min.js	(from http://dmcpa.com.hk/)
01:40:10	23070/23070	---M--	200	added ('OK')	application/javascript	etag:%2257015fd-5a1e-5564a95657dd5%22	http://dmcpa.com.hk/js/jquery.validate.min.js	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/js/jquery.validate.min.js	(from http://dmcpa.com.hk/)
01:40:11	6661/6661	---M--	200	added ('OK')	application/javascript	etag:%225701601-1a05-5564a956cd0e1%22	http://dmcpa.com.hk/js/parallax.min.js	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/js/parallax.min.js	(from http://dmcpa.com.hk/)
01:40:12	35313/35313	---M--	200	added ('OK')	application/javascript	etag:%2257015f8-89f1-5564a9557069e%22	http://dmcpa.com.hk/js/isotope.min.js	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/js/isotope.min.js	(from http://dmcpa.com.hk/)
01:40:12	4144/4144	---M--	200	added ('OK')	application/javascript	etag:%2257015f6-1030-5564a954ef041%22	http://dmcpa.com.hk/js/animatescroll.min.js	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/js/animatescroll.min.js	(from http://dmcpa.com.hk/)
01:40:14	14308/14308	---M--	200	added ('OK')	application/javascript	etag:%2257015ff-37e4-5564a95680a32%22	http://dmcpa.com.hk/js/main.js	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/js/main.js	(from http://dmcpa.com.hk/)
01:40:40	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2257015e1-2876e-557b8ae2ebc90%22	http://dmcpa.com.hk/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/fonts/fontawesome-webfont3e6e.eot	(from http://dmcpa.com.hk/css/font-awesome.min.css)
01:40:42	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2257015e1-2876e-557b8ae2ebc90%22	http://dmcpa.com.hk/fonts/fontawesome-webfont.eot?	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/fonts/fontawesome-webfontd41d.eot	(from http://dmcpa.com.hk/css/font-awesome.min.css)
01:40:47	382544/382544	---M--	200	added ('OK')	image/jpeg	etag:%2257015f1-5d650-5564a9539d5c6%22	http://dmcpa.com.hk/img/aboutus.jpg	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/img/aboutus.jpg	(from http://dmcpa.com.hk/)
01:40:52	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2257015e5-12d68-557b8ae3c0ed0%22	http://dmcpa.com.hk/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/fonts/fontawesome-webfont3e6e.woff2	(from http://dmcpa.com.hk/css/font-awesome.min.css)
01:40:53	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%2257015e2-6c7db-557b8ae320c3e%22	http://dmcpa.com.hk/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/fonts/fontawesome-webfont3e6e.svg	(from http://dmcpa.com.hk/css/font-awesome.min.css)
01:40:57	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2257015e7-4e9f-557b8ae430bec%22	http://dmcpa.com.hk/fonts/glyphicons-halflings-regular.eot	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/fonts/glyphicons-halflings-regular.eot	(from http://dmcpa.com.hk/css/bootstrap.min.css)
01:40:58	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2257015e4-17ee8-557b8ae38da7a%22	http://dmcpa.com.hk/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/fonts/fontawesome-webfont3e6e.woff	(from http://dmcpa.com.hk/css/font-awesome.min.css)
01:41:01	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2257015e7-4e9f-557b8ae430bec%22	http://dmcpa.com.hk/fonts/glyphicons-halflings-regular.eot?	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/fonts/glyphicons-halflings-regulard41d.eot	(from http://dmcpa.com.hk/css/bootstrap.min.css)
01:41:01	18028/18028	---M--	200	added ('OK')	font/woff2	etag:%2257015eb-466c-557b8ae4e663f%22	http://dmcpa.com.hk/fonts/glyphicons-halflings-regular.woff2	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/fonts/glyphicons-halflings-regular.woff2	(from http://dmcpa.com.hk/css/bootstrap.min.css)
01:41:05	23424/23424	---M--	200	added ('OK')	font/woff	etag:%2257015ea-5b80-557b8ae4b9f4b%22	http://dmcpa.com.hk/fonts/glyphicons-halflings-regular.woff	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/fonts/glyphicons-halflings-regular.woff	(from http://dmcpa.com.hk/css/bootstrap.min.css)
01:41:05	108738/108738	---M--	200	added ('OK')	image/svg+xml	etag:%2257015e8-1a8c2-557b8ae459c30%22	http://dmcpa.com.hk/fonts/glyphicons-halflings-regular.svg	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/fonts/glyphicons-halflings-regular.svg	(from http://dmcpa.com.hk/css/bootstrap.min.css)
01:41:07	77/77	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Dec%202018%2017:41:03%20GMT	http://dmcpa.com.hk/img/owl.video.play.png	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/img/owl.video.play.png	(from http://dmcpa.com.hk/css/owl.carousel.min.css)
01:41:08	5616/5616	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2257002de-15f0-557b8ae19e864%22	http://dmcpa.com.hk/fonts/custom-icon.eot?9640779	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/fonts/custom-icon9660.eot	(from http://dmcpa.com.hk/style.css)
01:41:09	3008/3008	---M--	200	added ('OK')	font/woff	etag:%2257002e1-bc0-557b8ae2327a4%22	http://dmcpa.com.hk/fonts/custom-icon.woff?9640779	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/fonts/custom-icon9660.woff	(from http://dmcpa.com.hk/style.css)
01:41:09	45404/45404	---M--	200	added ('OK')	font/ttf	etag:%2257015e9-b15c-557b8ae48efc6%22	http://dmcpa.com.hk/fonts/glyphicons-halflings-regular.ttf	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/fonts/glyphicons-halflings-regular.ttf	(from http://dmcpa.com.hk/css/bootstrap.min.css)
01:41:09	1283/1283	---M--	200	added ('OK')	image/svg+xml	etag:%2257002e0-503-557b8ae214b11%22	http://dmcpa.com.hk/fonts/custom-icon.svg?9640779	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/fonts/custom-icon9660.svg	(from http://dmcpa.com.hk/style.css)
01:41:10	5436/5436	---M--	200	added ('OK')	font/ttf	etag:%2257002df-153c-557b8ae1e97a4%22	http://dmcpa.com.hk/fonts/custom-icon.ttf?9640779	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/fonts/custom-icon9660.ttf	(from http://dmcpa.com.hk/style.css)
01:41:11	5992/5992	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225701a0c-1768-560985547deb9%22	http://dmcpa.com.hk/fonts/fontello.eot?55420243	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/fonts/fontello31c6.eot	(from http://dmcpa.com.hk/style.css)
01:41:11	3376/3376	---M--	200	added ('OK')	font/woff	etag:%225701a0f-d30-56098554ca180%22	http://dmcpa.com.hk/fonts/fontello.woff?55420243	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/fonts/fontello31c6.woff	(from http://dmcpa.com.hk/style.css)
01:41:11	2750/2750	---M--	200	added ('OK')	image/svg+xml	etag:%225701a0d-abe-560985547bf79%22	http://dmcpa.com.hk/fonts/fontello.svg?55420243	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/fonts/fontello31c6.svg	(from http://dmcpa.com.hk/style.css)
01:41:11	25626/25626	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:41:09%20GMT	http://dmcpa.com.hk/about.php?l=tc	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/aboutf434.html	(from http://dmcpa.com.hk/about.php)
01:41:12	25629/25629	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:41:09%20GMT	http://dmcpa.com.hk/about.php?l=sc	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/aboutae10.html	(from http://dmcpa.com.hk/about.php)
01:41:12	5824/5824	---M--	200	added ('OK')	font/ttf	etag:%225701a0e-16c0-56098554c3420%22	http://dmcpa.com.hk/fonts/fontello.ttf?55420243	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/fonts/fontello31c6.ttf	(from http://dmcpa.com.hk/style.css)
01:41:12	26162/26162	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:41:10%20GMT	http://dmcpa.com.hk/about.php?l=en	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/aboutd8cc.html	(from http://dmcpa.com.hk/about.php)
01:41:12	31193/31193	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:41:10%20GMT	http://dmcpa.com.hk/service.php?s=hkcompanysetup&l=tc	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/serviceca56.html	(from http://dmcpa.com.hk/service.php?s=hkcompanysetup)
01:41:13	31849/31849	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:41:10%20GMT	http://dmcpa.com.hk/service.php?s=hkcompanysetup&l=sc	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/service0e97.html	(from http://dmcpa.com.hk/service.php?s=hkcompanysetup)
01:41:13	32547/32547	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:41:11%20GMT	http://dmcpa.com.hk/service.php?s=hkcompanysetup&l=en	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/service84f9.html	(from http://dmcpa.com.hk/service.php?s=hkcompanysetup)
01:41:13	26072/26072	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:41:11%20GMT	http://dmcpa.com.hk/service.php?s=audit&l=tc	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/service4e89.html	(from http://dmcpa.com.hk/service.php?s=audit)
01:41:14	26183/26183	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:41:11%20GMT	http://dmcpa.com.hk/service.php?s=audit&l=sc	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/servicedb7f.html	(from http://dmcpa.com.hk/service.php?s=audit)
01:41:14	26446/26446	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:41:12%20GMT	http://dmcpa.com.hk/service.php?s=audit&l=en	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/service45bf.html	(from http://dmcpa.com.hk/service.php?s=audit)
01:41:14	26071/26071	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:41:12%20GMT	http://dmcpa.com.hk/service.php?s=accounting&l=tc	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/service3412.html	(from http://dmcpa.com.hk/service.php?s=accounting)
01:41:15	26206/26206	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:41:12%20GMT	http://dmcpa.com.hk/service.php?s=accounting&l=sc	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/service96d5.html	(from http://dmcpa.com.hk/service.php?s=accounting)
01:41:15	26647/26647	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:41:13%20GMT	http://dmcpa.com.hk/service.php?s=accounting&l=en	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/serviceeb89.html	(from http://dmcpa.com.hk/service.php?s=accounting)
01:41:15	26195/26195	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:41:13%20GMT	http://dmcpa.com.hk/service.php?s=overseascompanysetup&l=tc	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/service9e7f.html	(from http://dmcpa.com.hk/service.php?s=overseascompanysetup)
01:41:16	26319/26319	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:41:13%20GMT	http://dmcpa.com.hk/service.php?s=overseascompanysetup&l=sc	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/service5ead.html	(from http://dmcpa.com.hk/service.php?s=overseascompanysetup)
01:41:16	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%2257015e3-286ac-557b8ae35e88d%22	http://dmcpa.com.hk/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/fonts/fontawesome-webfont3e6e.ttf	(from http://dmcpa.com.hk/css/font-awesome.min.css)
01:41:16	26703/26703	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:41:14%20GMT	http://dmcpa.com.hk/service.php?s=overseascompanysetup&l=en	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/servicefb2f.html	(from http://dmcpa.com.hk/service.php?s=overseascompanysetup)
01:41:16	26272/26272	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:41:14%20GMT	http://dmcpa.com.hk/service.php?s=companysecretary&l=tc	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/service3bdc.html	(from http://dmcpa.com.hk/service.php?s=companysecretary)
01:41:17	26420/26420	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:41:14%20GMT	http://dmcpa.com.hk/service.php?s=companysecretary&l=sc	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/serviceba37.html	(from http://dmcpa.com.hk/service.php?s=companysecretary)
01:41:17	26668/26668	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:41:15%20GMT	http://dmcpa.com.hk/service.php?s=companysecretary&l=en	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/servicec3e3.html	(from http://dmcpa.com.hk/service.php?s=companysecretary)
01:41:18	25770/25770	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Dec%202018%2017:41:15%20GMT	http://dmcpa.com.hk/service.php?s=addressregistration&l=tc	C:/Users/Angus/Desktop/WebTest/Account/dmcpa.com.hk/service244c.html	(from http://dmcpa.com.hk/service.php?s=addressregistration)
